compound_encoded,TyreLife,tyre_life_norm,LapNumber,lapnumber_norm,StintNumber,LapTimeSeconds,Race,Driver
2,19.0,0.5312498339844268,38.0,0.7169811320754716,2,83.551,Monza,SAI
2,20.0,0.5624998242188048,39.0,0.7358490566037735,2,83.809,Monza,SAI
2,21.0,0.593749814453183,40.0,0.7547169811320755,2,83.803,Monza,SAI
2,22.0,0.624999804687561,41.0,0.7735849056603774,2,83.337,Monza,SAI
2,23.0,0.656249794921939,42.0,0.7924528301886793,2,83.838,Monza,SAI
2,24.0,0.687499785156317,43.0,0.8113207547169812,2,83.793,Monza,SAI
2,25.0,0.7187497753906951,44.0,0.8301886792452831,2,83.931,Monza,SAI
2,26.0,0.7499997656250732,45.0,0.8490566037735849,2,85.113,Monza,SAI
2,27.0,0.7812497558594512,46.0,0.8679245283018868,2,84.001,Monza,SAI
2,28.0,0.8124997460938292,47.0,0.8867924528301887,2,84.09,Monza,SAI
2,29.0,0.8437497363282073,48.0,0.9056603773584906,2,84.939,Monza,SAI
2,30.0,0.8749997265625854,49.0,0.9245283018867925,2,83.921,Monza,SAI
2,31.0,0.9062497167969634,50.0,0.9433962264150944,2,83.769,Monza,SAI
2,32.0,0.9374997070313414,51.0,0.9622641509433962,2,83.754,Monza,SAI
2,33.0,0.9687496972657195,52.0,0.9811320754716981,2,83.722,Monza,SAI
2,34.0,0.9999996875000976,53.0,1.0,2,83.219,Monza,SAI
1,2.0,0.0,2.0,0.03773584905660377,1,86.043,Monza,HAM
1,3.0,0.08333326388894677,3.0,0.05660377358490566,1,85.63,Monza,HAM
1,4.0,0.16666652777789354,4.0,0.07547169811320754,1,85.722,Monza,HAM
1,5.0,0.24999979166684028,5.0,0.09433962264150944,1,84.771,Monza,HAM
1,6.0,0.33333305555578707,6.0,0.11320754716981132,1,84.919,Monza,HAM
1,7.0,0.4166663194447338,7.0,0.1320754716981132,1,85.205,Monza,HAM
1,8.0,0.49999958333368055,8.0,0.1509433962264151,1,84.871,Monza,HAM
1,9.0,0.5833328472226273,9.0,0.16981132075471697,1,85.035,Monza,HAM
1,10.0,0.6666661111115741,10.0,0.18867924528301888,1,84.909,Monza,HAM
1,11.0,0.7499993750005208,11.0,0.20754716981132076,1,84.938,Monza,HAM
1,12.0,0.8333326388894676,12.0,0.22641509433962265,1,84.932,Monza,HAM
1,13.0,0.9166659027784144,13.0,0.24528301886792453,1,85.329,Monza,HAM
1,14.0,0.9999991666673611,14.0,0.2641509433962264,1,85.817,Monza,HAM
2,2.0,0.0,17.0,0.32075471698113206,2,84.843,Monza,HAM
2,3.0,0.05263155124655198,18.0,0.33962264150943394,2,84.831,Monza,HAM
2,4.0,0.10526310249310396,19.0,0.3584905660377358,2,84.649,Monza,HAM
2,5.0,0.15789465373965592,20.0,0.37735849056603776,2,84.64,Monza,HAM
2,6.0,0.21052620498620792,21.0,0.39622641509433965,2,84.915,Monza,HAM
2,7.0,0.2631577562327599,22.0,0.41509433962264153,2,84.613,Monza,HAM
