compound_encoded,TyreLife,tyre_life_norm,LapNumber,lapnumber_norm,StintNumber,LapTimeSeconds,Race,Driver
2,19.0,0.8947363711913836,32.0,0.5614035087719298,2,98.025,Bahrain,RIC
2,20.0,0.9473679224379356,33.0,0.5789473684210527,2,98.15,Bahrain,RIC
2,21.0,0.9999994736844876,34.0,0.5964912280701754,2,98.246,Bahrain,RIC
0,2.0,0.0,37.0,0.6491228070175439,3,95.163,Bahrain,RIC
0,3.0,0.05263155124655198,38.0,0.6666666666666666,3,95.46,Bahrain,RIC
0,4.0,0.10526310249310396,39.0,0.6842105263157895,3,95.475,Bahrain,RIC
0,5.0,0.15789465373965592,40.0,0.7017543859649122,3,95.578,Bahrain,RIC
0,6.0,0.21052620498620792,41.0,0.7192982456140351,3,95.644,Bahrain,RIC
0,7.0,0.2631577562327599,42.0,0.7368421052631579,3,95.338,Bahrain,RIC
0,8.0,0.31578930747931183,43.0,0.7543859649122807,3,95.56,Bahrain,RIC
0,9.0,0.36842085872586383,44.0,0.7719298245614035,3,95.49,Bahrain,RIC
0,10.0,0.42105240997241583,45.0,0.7894736842105263,3,95.57,Bahrain,RIC
0,11.0,0.4736839612189678,46.0,0.8070175438596491,3,95.507,Bahrain,RIC
0,12.0,0.5263155124655198,47.0,0.8245614035087719,3,95.831,Bahrain,RIC
0,13.0,0.5789470637120717,48.0,0.8421052631578947,3,96.236,Bahrain,RIC
0,14.0,0.6315786149586237,49.0,0.8596491228070176,3,96.442,Bahrain,RIC
0,15.0,0.6842101662051757,50.0,0.8771929824561403,3,96.609,Bahrain,RIC
0,16.0,0.7368417174517277,51.0,0.8947368421052632,3,97.103,Bahrain,RIC
0,17.0,0.7894732686982796,52.0,0.9122807017543859,3,97.529,Bahrain,RIC
0,18.0,0.8421048199448317,53.0,0.9298245614035088,3,96.745,Bahrain,RIC
0,19.0,0.8947363711913836,54.0,0.9473684210526315,3,96.661,Bahrain,RIC
0,20.0,0.9473679224379356,55.0,0.9649122807017544,3,97.375,Bahrain,RIC
0,21.0,0.9999994736844876,56.0,0.9824561403508771,3,97.662,Bahrain,RIC
0,2.0,0.0,2.0,0.03508771929824561,1,98.689,Bahrain,TSU
0,3.0,0.09090900826453795,3.0,0.05263157894736842,1,98.431,Bahrain,TSU
0,4.0,0.1818180165290759,4.0,0.07017543859649122,1,98.31,Bahrain,TSU
0,5.0,0.2727270247936138,5.0,0.08771929824561403,1,98.321,Bahrain,TSU
0,6.0,0.3636360330581518,6.0,0.10526315789473684,1,98.361,Bahrain,TSU
0,7.0,0.45454504132268975,7.0,0.12280701754385964,1,98.364,Bahrain,TSU
0,8.0,0.5454540495872277,8.0,0.14035087719298245,1,98.513,Bahrain,TSU
0,9.0,0.6363630578517656,9.0,0.15789473684210525,1,98.554,Bahrain,TSU
0,10.0,0.7272720661163036,10.0,0.17543859649122806,1,98.912,Bahrain,TSU
0,11.0,0.8181810743808415,11.0,0.19298245614035087,1,98.799,Bahrain,TSU
0,12.0,0.9090900826453795,12.0,0.21052631578947367,1,98.769,Bahrain,TSU
0,13.0,0.9999990909099173,13.0,0.22807017543859648,1,98.86,Bahrain,TSU
2,2.0,0.0,16.0,0.2807017543859649,2,97.516,Bahrain,TSU
2,3.0,0.058823494809708936,17.0,0.2982456140350877,2,97.482,Bahrain,TSU
2,4.0,0.11764698961941787,18.0,0.3157894736842105,2,97.359,Bahrain,TSU
2,5.0,0.1764704844291268,19.0,0.3333333333333333,2,97.396,Bahrain,TSU
2,6.0,0.23529397923883574,20.0,0.3508771929824561,2,97.766,Bahrain,TSU
2,7.0,0.29411747404854466,21.0,0.3684210526315789,2,97.777,Bahrain,TSU
2,8.0,0.3529409688582536,22.0,0.38596491228070173,2,97.837,Bahrain,TSU
2,9.0,0.41176446366796254,23.0,0.40350877192982454,2,97.671,Bahrain,TSU
2,10.0,0.4705879584776715,24.0,0.42105263157894735,2,97.634,Bahrain,TSU
2,11.0,0.5294114532873805,25.0,0.43859649122807015,2,97.851,Bahrain,TSU
2,12.0,0.5882349480970893,26.0,0.45614035087719296,2,98.058,Bahrain,TSU
2,13.0,0.6470584429067983,27.0,0.47368421052631576,2,98.083,Bahrain,TSU
2,14.0,0.7058819377165072,28.0,0.49122807017543857,2,98.164,Bahrain,TSU
2,15.0,0.7647054325262161,29.0,0.5087719298245614,2,97.777,Bahrain,TSU
2,16.0,0.8235289273359251,30.0,0.5263157894736842,2,97.477,Bahrain,TSU
2,17.0,0.882352422145634,31.0,0.543859649122807,2,97.468,Bahrain,TSU
2,18.0,0.941175916955343,32.0,0.5614035087719298,2,97.847,Bahrain,TSU
2,19.0,0.9999994117650519,33.0,0.5789473684210527,2,97.498,Bahrain,TSU
2,2.0,0.0,36.0,0.631578947368421,3,97.706,Bahrain,TSU
2,3.0,0.0499999750000125,37.0,0.6491228070175439,3,95.833,Bahrain,TSU
2,4.0,0.099999950000025,38.0,0.6666666666666666,3,97.046,Bahrain,TSU
2,5.0,0.1499999250000375,39.0,0.6842105263157895,3,96.125,Bahrain,TSU
2,6.0,0.19999990000005,40.0,0.7017543859649122,3,96.263,Bahrain,TSU
2,7.0,0.24999987500006252,41.0,0.7192982456140351,3,96.179,Bahrain,TSU
2,8.0,0.299999850000075,42.0,0.7368421052631579,3,95.981,Bahrain,TSU
2,9.0,0.3499998250000875,43.0,0.7543859649122807,3,95.956,Bahrain,TSU
2,10.0,0.3999998000001,44.0,0.7719298245614035,3,96.144,Bahrain,TSU
2,11.0,0.4499997750001125,45.0,0.7894736842105263,3,95.964,Bahrain,TSU
2,12.0,0.49999975000012503,46.0,0.8070175438596491,3,96.187,Bahrain,TSU
2,13.0,0.5499997250001375,47.0,0.8245614035087719,3,96.396,Bahrain,TSU
2,14.0,0.59999970000015,48.0,0.8421052631578947,3,96.554,Bahrain,TSU
2,15.0,0.6499996750001625,49.0,0.8596491228070176,3,96.695,Bahrain,TSU
2,16.0,0.699999650000175,50.0,0.8771929824561403,3,96.827,Bahrain,TSU
2,17.0,0.7499996250001875,51.0,0.8947368421052632,3,97.067,Bahrain,TSU
2,18.0,0.7999996000002,52.0,0.9122807017543859,3,99.042,Bahrain,TSU
2,19.0,0.8499995750002125,53.0,0.9298245614035088,3,96.838,Bahrain,TSU
2,20.0,0.899999550000225,54.0,0.9473684210526315,3,96.672,Bahrain,TSU
2,21.0,0.9499995250002375,55.0,0.9649122807017544,3,97.269,Bahrain,TSU
2,22.0,0.9999995000002501,56.0,0.9824561403508771,3,97.473,Bahrain,TSU
0,2.0,0.0,2.0,0.03508771929824561,1,98.826,Bahrain,ALB
0,3.0,0.08333326388894677,3.0,0.05263157894736842,1,98.507,Bahrain,ALB
0,4.0,0.16666652777789354,4.0,0.07017543859649122,1,98.422,Bahrain,ALB
0,5.0,0.24999979166684028,5.0,0.08771929824561403,1,98.509,Bahrain,ALB
0,6.0,0.33333305555578707,6.0,0.10526315789473684,1,98.575,Bahrain,ALB
0,7.0,0.4166663194447338,7.0,0.12280701754385964,1,98.971,Bahrain,ALB
0,8.0,0.49999958333368055,8.0,0.14035087719298245,1,98.66,Bahrain,ALB
0,9.0,0.5833328472226273,9.0,0.15789473684210525,1,98.652,Bahrain,ALB
0,10.0,0.6666661111115741,10.0,0.17543859649122806,1,98.952,Bahrain,ALB
0,11.0,0.7499993750005208,11.0,0.19298245614035087,1,98.835,Bahrain,ALB
0,12.0,0.8333326388894676,12.0,0.21052631578947367,1,98.934,Bahrain,ALB
0,13.0,0.9166659027784144,13.0,0.22807017543859648,1,98.823,Bahrain,ALB
0,14.0,0.9999991666673611,14.0,0.24561403508771928,1,98.977,Bahrain,ALB
2,2.0,0.0,17.0,0.2982456140350877,2,97.392,Bahrain,ALB
2,3.0,0.055555524691375174,18.0,0.3157894736842105,2,97.59,Bahrain,ALB
2,4.0,0.11111104938275035,19.0,0.3333333333333333,2,97.763,Bahrain,ALB
2,5.0,0.16666657407412552,20.0,0.3508771929824561,2,97.701,Bahrain,ALB
2,6.0,0.2222220987655007,21.0,0.3684210526315789,2,97.918,Bahrain,ALB
2,7.0,0.27777762345687584,22.0,0.38596491228070173,2,98.031,Bahrain,ALB
2,8.0,0.33333314814825105,23.0,0.40350877192982454,2,97.869,Bahrain,ALB
2,9.0,0.3888886728396262,24.0,0.42105263157894735,2,98.204,Bahrain,ALB
2,10.0,0.4444441975310014,25.0,0.43859649122807015,2,98.226,Bahrain,ALB
2,11.0,0.49999972222237654,26.0,0.45614035087719296,2,98.1,Bahrain,ALB
2,12.0,0.5555552469137517,27.0,0.47368421052631576,2,98.296,Bahrain,ALB
2,13.0,0.611110771605127,28.0,0.49122807017543857,2,98.048,Bahrain,ALB
2,14.0,0.6666662962965021,29.0,0.5087719298245614,2,97.879,Bahrain,ALB
2,15.0,0.7222218209878772,30.0,0.5263157894736842,2,97.968,Bahrain,ALB
2,16.0,0.7777773456792524,31.0,0.543859649122807,2,98.135,Bahrain,ALB
2,17.0,0.8333328703706276,32.0,0.5614035087719298,2,98.183,Bahrain,ALB
2,18.0,0.8888883950620028,33.0,0.5789473684210527,2,98.346,Bahrain,ALB
2,19.0,0.9444439197533779,34.0,0.5964912280701754,2,97.75,Bahrain,ALB
2,20.0,0.9999994444447531,35.0,0.6140350877192983,2,97.767,Bahrain,ALB
2,2.0,0.0,38.0,0.6666666666666666,3,96.129,Bahrain,ALB
2,3.0,0.055555524691375174,39.0,0.6842105263157895,3,95.856,Bahrain,ALB
2,4.0,0.11111104938275035,40.0,0.7017543859649122,3,95.723,Bahrain,ALB
2,5.0,0.16666657407412552,41.0,0.7192982456140351,3,95.885,Bahrain,ALB
2,6.0,0.2222220987655007,42.0,0.7368421052631579,3,95.799,Bahrain,ALB
2,7.0,0.27777762345687584,43.0,0.7543859649122807,3,95.766,Bahrain,ALB
2,8.0,0.33333314814825105,44.0,0.7719298245614035,3,95.783,Bahrain,ALB
2,9.0,0.3888886728396262,45.0,0.7894736842105263,3,95.758,Bahrain,ALB
2,10.0,0.4444441975310014,46.0,0.8070175438596491,3,96.008,Bahrain,ALB
2,11.0,0.49999972222237654,47.0,0.8245614035087719,3,96.026,Bahrain,ALB
2,12.0,0.5555552469137517,48.0,0.8421052631578947,3,96.135,Bahrain,ALB
2,13.0,0.611110771605127,49.0,0.8596491228070176,3,97.102,Bahrain,ALB
2,14.0,0.6666662962965021,50.0,0.8771929824561403,3,97.616,Bahrain,ALB
2,15.0,0.7222218209878772,51.0,0.8947368421052632,3,97.493,Bahrain,ALB
2,16.0,0.7777773456792524,52.0,0.9122807017543859,3,96.218,Bahrain,ALB
2,17.0,0.8333328703706276,53.0,0.9298245614035088,3,96.308,Bahrain,ALB
2,18.0,0.8888883950620028,54.0,0.9473684210526315,3,96.334,Bahrain,ALB
2,19.0,0.9444439197533779,55.0,0.9649122807017544,3,96.593,Bahrain,ALB
2,20.0,0.9999994444447531,56.0,0.9824561403508771,3,96.922,Bahrain,ALB
2,2.0,0.0,3.0,0.05263157894736842,2,97.317,Bahrain,HUL
2,3.0,0.06249996093752441,4.0,0.07017543859649122,2,97.349,Bahrain,HUL
2,4.0,0.12499992187504883,5.0,0.08771929824561403,2,97.663,Bahrain,HUL
2,5.0,0.18749988281257324,6.0,0.10526315789473684,2,97.896,Bahrain,HUL
2,6.0,0.24999984375009765,7.0,0.12280701754385964,2,97.682,Bahrain,HUL
2,7.0,0.31249980468762206,8.0,0.14035087719298245,2,97.82,Bahrain,HUL
2,8.0,0.3749997656251465,9.0,0.15789473684210525,2,97.883,Bahrain,HUL
2,9.0,0.4374997265626709,10.0,0.17543859649122806,2,98.37,Bahrain,HUL
2,10.0,0.4999996875001953,11.0,0.19298245614035087,2,97.638,Bahrain,HUL
2,11.0,0.5624996484377197,12.0,0.21052631578947367,2,97.706,Bahrain,HUL
2,12.0,0.6249996093752441,13.0,0.22807017543859648,2,97.801,Bahrain,HUL
2,13.0,0.6874995703127685,14.0,0.24561403508771928,2,97.879,Bahrain,HUL
2,14.0,0.749999531250293,15.0,0.2631578947368421,2,98.11,Bahrain,HUL
2,15.0,0.8124994921878174,16.0,0.2807017543859649,2,97.796,Bahrain,HUL
2,16.0,0.8749994531253418,17.0,0.2982456140350877,2,97.891,Bahrain,HUL
2,17.0,0.9374994140628662,18.0,0.3157894736842105,2,98.216,Bahrain,HUL
2,18.0,0.9999993750003906,19.0,0.3333333333333333,2,97.862,Bahrain,HUL
2,2.0,0.0,22.0,0.38596491228070173,3,96.858,Bahrain,HUL
2,3.0,0.055555524691375174,23.0,0.40350877192982454,3,96.725,Bahrain,HUL
2,4.0,0.11111104938275035,24.0,0.42105263157894735,3,96.626,Bahrain,HUL
2,5.0,0.16666657407412552,25.0,0.43859649122807015,3,96.652,Bahrain,HUL
2,6.0,0.2222220987655007,26.0,0.45614035087719296,3,96.548,Bahrain,HUL
2,7.0,0.27777762345687584,27.0,0.47368421052631576,3,96.647,Bahrain,HUL
2,8.0,0.33333314814825105,28.0,0.49122807017543857,3,97.254,Bahrain,HUL
2,9.0,0.3888886728396262,29.0,0.5087719298245614,3,96.837,Bahrain,HUL
2,10.0,0.4444441975310014,30.0,0.5263157894736842,3,96.691,Bahrain,HUL
2,11.0,0.49999972222237654,31.0,0.543859649122807,3,96.578,Bahrain,HUL
2,12.0,0.5555552469137517,32.0,0.5614035087719298,3,96.935,Bahrain,HUL
2,13.0,0.611110771605127,33.0,0.5789473684210527,3,96.784,Bahrain,HUL
2,14.0,0.6666662962965021,34.0,0.5964912280701754,3,96.692,Bahrain,HUL
2,15.0,0.7222218209878772,35.0,0.6140350877192983,3,96.959,Bahrain,HUL
2,16.0,0.7777773456792524,36.0,0.631578947368421,3,96.795,Bahrain,HUL
2,17.0,0.8333328703706276,37.0,0.6491228070175439,3,96.723,Bahrain,HUL
2,18.0,0.8888883950620028,38.0,0.6666666666666666,3,100.083,Bahrain,HUL
2,19.0,0.9444439197533779,39.0,0.6842105263157895,3,97.476,Bahrain,HUL
2,20.0,0.9999994444447531,40.0,0.7017543859649122,3,97.088,Bahrain,HUL
0,3.0,0.0,43.0,0.7543859649122807,4,95.76,Bahrain,HUL
0,4.0,0.07692301775152481,44.0,0.7719298245614035,4,95.59,Bahrain,HUL
0,5.0,0.15384603550304962,45.0,0.7894736842105263,4,95.119,Bahrain,HUL
0,6.0,0.23076905325457442,46.0,0.8070175438596491,4,94.834,Bahrain,HUL
0,7.0,0.30769207100609924,47.0,0.8245614035087719,4,95.226,Bahrain,HUL
0,8.0,0.38461508875762407,48.0,0.8421052631578947,4,95.146,Bahrain,HUL
0,9.0,0.46153810650914884,49.0,0.8596491228070176,4,95.494,Bahrain,HUL
0,10.0,0.5384611242606736,50.0,0.8771929824561403,4,95.167,Bahrain,HUL
0,11.0,0.6153841420121985,51.0,0.8947368421052632,4,95.529,Bahrain,HUL
0,12.0,0.6923071597637233,52.0,0.9122807017543859,4,95.921,Bahrain,HUL
0,13.0,0.7692301775152481,53.0,0.9298245614035088,4,95.994,Bahrain,HUL
0,14.0,0.8461531952667729,54.0,0.9473684210526315,4,95.786,Bahrain,HUL
0,15.0,0.9230762130182977,55.0,0.9649122807017544,4,95.736,Bahrain,HUL
0,16.0,0.9999992307698226,56.0,0.9824561403508771,4,95.602,Bahrain,HUL
0,2.0,0.0,2.0,0.03508771929824561,1,99.094,Bahrain,OCO
0,3.0,0.14285693877580175,3.0,0.05263157894736842,1,98.771,Bahrain,OCO
0,4.0,0.2857138775516035,4.0,0.07017543859649122,1,98.625,Bahrain,OCO
0,5.0,0.4285708163274053,5.0,0.08771929824561403,1,98.64,Bahrain,OCO
0,6.0,0.571427755103207,6.0,0.10526315789473684,1,98.874,Bahrain,OCO
0,7.0,0.7142846938790088,7.0,0.12280701754385964,1,99.152,Bahrain,OCO
0,8.0,0.8571416326548106,8.0,0.14035087719298245,1,99.422,Bahrain,OCO
0,9.0,0.9999985714306123,9.0,0.15789473684210525,1,99.312,Bahrain,OCO
2,2.0,0.0,12.0,0.21052631578947367,2,97.599,Bahrain,OCO
2,3.0,0.058823494809708936,13.0,0.22807017543859648,2,97.363,Bahrain,OCO
2,4.0,0.11764698961941787,14.0,0.24561403508771928,2,97.537,Bahrain,OCO
2,5.0,0.1764704844291268,15.0,0.2631578947368421,2,97.843,Bahrain,OCO
2,6.0,0.23529397923883574,16.0,0.2807017543859649,2,97.902,Bahrain,OCO
2,7.0,0.29411747404854466,17.0,0.2982456140350877,2,98.911,Bahrain,OCO
2,8.0,0.3529409688582536,18.0,0.3157894736842105,2,98.12,Bahrain,OCO
2,9.0,0.41176446366796254,19.0,0.3333333333333333,2,98.332,Bahrain,OCO
2,10.0,0.4705879584776715,20.0,0.3508771929824561,2,98.185,Bahrain,OCO
2,11.0,0.5294114532873805,21.0,0.3684210526315789,2,99.363,Bahrain,OCO
2,12.0,0.5882349480970893,22.0,0.38596491228070173,2,98.655,Bahrain,OCO
2,13.0,0.6470584429067983,23.0,0.40350877192982454,2,98.407,Bahrain,OCO
2,14.0,0.7058819377165072,24.0,0.42105263157894735,2,98.42,Bahrain,OCO
2,15.0,0.7647054325262161,25.0,0.43859649122807015,2,98.494,Bahrain,OCO
2,16.0,0.8235289273359251,26.0,0.45614035087719296,2,98.665,Bahrain,OCO
2,17.0,0.882352422145634,27.0,0.47368421052631576,2,98.549,Bahrain,OCO
2,18.0,0.941175916955343,28.0,0.49122807017543857,2,98.372,Bahrain,OCO
2,19.0,0.9999994117650519,29.0,0.5087719298245614,2,98.556,Bahrain,OCO
2,2.0,0.0,32.0,0.5614035087719298,3,96.887,Bahrain,OCO
2,3.0,0.04166664930556279,33.0,0.5789473684210527,3,96.704,Bahrain,OCO
2,4.0,0.08333329861112558,34.0,0.5964912280701754,3,96.226,Bahrain,OCO
2,5.0,0.12499994791668836,35.0,0.6140350877192983,3,96.354,Bahrain,OCO
2,6.0,0.16666659722225116,36.0,0.631578947368421,3,97.229,Bahrain,OCO
2,7.0,0.20833324652781396,37.0,0.6491228070175439,3,96.58,Bahrain,OCO
2,8.0,0.24999989583337673,38.0,0.6666666666666666,3,96.814,Bahrain,OCO
2,9.0,0.2916665451389395,39.0,0.6842105263157895,3,96.552,Bahrain,OCO
2,10.0,0.3333331944445023,40.0,0.7017543859649122,3,96.608,Bahrain,OCO
2,11.0,0.3749998437500651,41.0,0.7192982456140351,3,96.621,Bahrain,OCO
2,12.0,0.4166664930556279,42.0,0.7368421052631579,3,96.592,Bahrain,OCO
2,13.0,0.4583331423611907,43.0,0.7543859649122807,3,96.679,Bahrain,OCO
2,14.0,0.49999979166675346,44.0,0.7719298245614035,3,96.649,Bahrain,OCO
2,15.0,0.5416664409723163,45.0,0.7894736842105263,3,98.049,Bahrain,OCO
2,16.0,0.583333090277879,46.0,0.8070175438596491,3,96.975,Bahrain,OCO
2,17.0,0.6249997395834419,47.0,0.8245614035087719,3,96.656,Bahrain,OCO
2,18.0,0.6666663888890046,48.0,0.8421052631578947,3,97.117,Bahrain,OCO
2,19.0,0.7083330381945674,49.0,0.8596491228070176,3,97.726,Bahrain,OCO
2,20.0,0.7499996875001302,50.0,0.8771929824561403,3,97.784,Bahrain,OCO
2,21.0,0.791666336805693,51.0,0.8947368421052632,3,97.091,Bahrain,OCO
2,22.0,0.8333329861112558,52.0,0.9122807017543859,3,98.631,Bahrain,OCO
2,23.0,0.8749996354168186,53.0,0.9298245614035088,3,97.145,Bahrain,OCO
2,24.0,0.9166662847223814,54.0,0.9473684210526315,3,98.707,Bahrain,OCO
2,25.0,0.9583329340279442,55.0,0.9649122807017544,3,97.393,Bahrain,OCO
2,26.0,0.9999995833335069,56.0,0.9824561403508771,3,97.415,Bahrain,OCO
0,2.0,0.0,2.0,0.03508771929824561,1,99.059,Bahrain,GAS
0,3.0,0.11111098765445816,3.0,0.05263157894736842,1,98.744,Bahrain,GAS
0,4.0,0.22222197530891633,4.0,0.07017543859649122,1,98.503,Bahrain,GAS
0,5.0,0.3333329629633745,5.0,0.08771929824561403,1,98.664,Bahrain,GAS
0,6.0,0.44444395061783265,6.0,0.10526315789473684,1,99.099,Bahrain,GAS
0,7.0,0.5555549382722909,7.0,0.12280701754385964,1,99.078,Bahrain,GAS
0,8.0,0.666665925926749,8.0,0.14035087719298245,1,99.287,Bahrain,GAS
0,9.0,0.7777769135812072,9.0,0.15789473684210525,1,99.452,Bahrain,GAS
0,10.0,0.8888879012356653,10.0,0.17543859649122806,1,98.929,Bahrain,GAS
0,11.0,0.9999988888901234,11.0,0.19298245614035087,1,98.656,Bahrain,GAS
2,2.0,0.0,14.0,0.24561403508771928,2,97.689,Bahrain,GAS
2,3.0,0.06249996093752441,15.0,0.2631578947368421,2,97.492,Bahrain,GAS
2,4.0,0.12499992187504883,16.0,0.2807017543859649,2,97.521,Bahrain,GAS
2,5.0,0.18749988281257324,17.0,0.2982456140350877,2,97.949,Bahrain,GAS
2,6.0,0.24999984375009765,18.0,0.3157894736842105,2,97.791,Bahrain,GAS
2,7.0,0.31249980468762206,19.0,0.3333333333333333,2,97.702,Bahrain,GAS
2,8.0,0.3749997656251465,20.0,0.3508771929824561,2,98.036,Bahrain,GAS
2,9.0,0.4374997265626709,21.0,0.3684210526315789,2,98.094,Bahrain,GAS
2,10.0,0.4999996875001953,22.0,0.38596491228070173,2,97.868,Bahrain,GAS
2,11.0,0.5624996484377197,23.0,0.40350877192982454,2,98.104,Bahrain,GAS
2,12.0,0.6249996093752441,24.0,0.42105263157894735,2,98.192,Bahrain,GAS
2,13.0,0.6874995703127685,25.0,0.43859649122807015,2,98.16,Bahrain,GAS
2,14.0,0.749999531250293,26.0,0.45614035087719296,2,98.379,Bahrain,GAS
2,15.0,0.8124994921878174,27.0,0.47368421052631576,2,98.4,Bahrain,GAS
2,16.0,0.8749994531253418,28.0,0.49122807017543857,2,98.615,Bahrain,GAS
2,17.0,0.9374994140628662,29.0,0.5087719298245614,2,98.55,Bahrain,GAS
2,18.0,0.9999993750003906,30.0,0.5263157894736842,2,98.832,Bahrain,GAS
2,2.0,0.0,33.0,0.5789473684210527,3,96.112,Bahrain,GAS
2,3.0,0.11111098765445816,34.0,0.5964912280701754,3,96.622,Bahrain,GAS
2,4.0,0.22222197530891633,35.0,0.6140350877192983,3,96.313,Bahrain,GAS
2,5.0,0.3333329629633745,36.0,0.631578947368421,3,96.45,Bahrain,GAS
2,6.0,0.44444395061783265,37.0,0.6491228070175439,3,96.629,Bahrain,GAS
2,7.0,0.5555549382722909,38.0,0.6666666666666666,3,96.802,Bahrain,GAS
2,8.0,0.666665925926749,39.0,0.6842105263157895,3,96.537,Bahrain,GAS
2,9.0,0.7777769135812072,40.0,0.7017543859649122,3,96.742,Bahrain,GAS
2,10.0,0.8888879012356653,41.0,0.7192982456140351,3,96.571,Bahrain,GAS
2,11.0,0.9999988888901234,42.0,0.7368421052631579,3,96.631,Bahrain,GAS
0,2.0,0.0,45.0,0.7894736842105263,4,94.805,Bahrain,GAS
0,3.0,0.09090900826453795,46.0,0.8070175438596491,4,95.293,Bahrain,GAS
0,4.0,0.1818180165290759,47.0,0.8245614035087719,4,95.341,Bahrain,GAS
0,5.0,0.2727270247936138,48.0,0.8421052631578947,4,95.411,Bahrain,GAS
0,6.0,0.3636360330581518,49.0,0.8596491228070176,4,95.511,Bahrain,GAS
0,7.0,0.45454504132268975,50.0,0.8771929824561403,4,95.228,Bahrain,GAS
0,8.0,0.5454540495872277,51.0,0.8947368421052632,4,95.334,Bahrain,GAS
0,9.0,0.6363630578517656,52.0,0.9122807017543859,4,95.511,Bahrain,GAS
0,10.0,0.7272720661163036,53.0,0.9298245614035088,4,95.389,Bahrain,GAS
0,11.0,0.8181810743808415,54.0,0.9473684210526315,4,95.853,Bahrain,GAS
0,12.0,0.9090900826453795,55.0,0.9649122807017544,4,95.908,Bahrain,GAS
0,13.0,0.9999990909099173,56.0,0.9824561403508771,4,96.086,Bahrain,GAS
0,2.0,0.0,2.0,0.03508771929824561,1,98.259,Bahrain,BOT
0,3.0,0.11111098765445816,3.0,0.05263157894736842,1,98.837,Bahrain,BOT
0,4.0,0.22222197530891633,4.0,0.07017543859649122,1,98.643,Bahrain,BOT
0,5.0,0.3333329629633745,5.0,0.08771929824561403,1,100.087,Bahrain,BOT
0,6.0,0.44444395061783265,6.0,0.10526315789473684,1,99.206,Bahrain,BOT
0,7.0,0.5555549382722909,7.0,0.12280701754385964,1,98.654,Bahrain,BOT
0,8.0,0.666665925926749,8.0,0.14035087719298245,1,98.968,Bahrain,BOT
0,9.0,0.7777769135812072,9.0,0.15789473684210525,1,99.425,Bahrain,BOT
0,10.0,0.8888879012356653,10.0,0.17543859649122806,1,99.112,Bahrain,BOT
0,11.0,0.9999988888901234,11.0,0.19298245614035087,1,99.187,Bahrain,BOT
2,2.0,0.0,14.0,0.24561403508771928,2,96.454,Bahrain,BOT
2,3.0,0.06666662222225185,15.0,0.2631578947368421,2,97.287,Bahrain,BOT
2,4.0,0.1333332444445037,16.0,0.2807017543859649,2,97.718,Bahrain,BOT
2,5.0,0.19999986666675557,17.0,0.2982456140350877,2,97.765,Bahrain,BOT
2,6.0,0.2666664888890074,18.0,0.3157894736842105,2,97.918,Bahrain,BOT
2,7.0,0.3333331111112593,19.0,0.3333333333333333,2,97.662,Bahrain,BOT
2,8.0,0.39999973333351113,20.0,0.3508771929824561,2,98.285,Bahrain,BOT
2,9.0,0.46666635555576297,21.0,0.3684210526315789,2,97.73,Bahrain,BOT
2,10.0,0.5333329777780148,22.0,0.38596491228070173,2,97.998,Bahrain,BOT
2,11.0,0.5999996000002666,23.0,0.40350877192982454,2,98.18,Bahrain,BOT
2,12.0,0.6666662222225186,24.0,0.42105263157894735,2,98.146,Bahrain,BOT
2,13.0,0.7333328444447704,25.0,0.43859649122807015,2,98.262,Bahrain,BOT
2,14.0,0.7999994666670223,26.0,0.45614035087719296,2,98.308,Bahrain,BOT
2,15.0,0.8666660888892741,27.0,0.47368421052631576,2,98.426,Bahrain,BOT
2,16.0,0.9333327111115259,28.0,0.49122807017543857,2,98.595,Bahrain,BOT
2,17.0,0.9999993333337778,29.0,0.5087719298245614,2,98.654,Bahrain,BOT
2,2.0,0.0,32.0,0.5614035087719298,3,96.763,Bahrain,BOT
2,3.0,0.04166664930556279,33.0,0.5789473684210527,3,96.202,Bahrain,BOT
2,4.0,0.08333329861112558,34.0,0.5964912280701754,3,98.009,Bahrain,BOT
2,5.0,0.12499994791668836,35.0,0.6140350877192983,3,96.578,Bahrain,BOT
2,6.0,0.16666659722225116,36.0,0.631578947368421,3,96.792,Bahrain,BOT
2,7.0,0.20833324652781396,37.0,0.6491228070175439,3,98.008,Bahrain,BOT
2,8.0,0.24999989583337673,38.0,0.6666666666666666,3,97.774,Bahrain,BOT
2,9.0,0.2916665451389395,39.0,0.6842105263157895,3,97.189,Bahrain,BOT
2,10.0,0.3333331944445023,40.0,0.7017543859649122,3,97.393,Bahrain,BOT
2,11.0,0.3749998437500651,41.0,0.7192982456140351,3,96.437,Bahrain,BOT
2,12.0,0.4166664930556279,42.0,0.7368421052631579,3,96.374,Bahrain,BOT
2,13.0,0.4583331423611907,43.0,0.7543859649122807,3,96.569,Bahrain,BOT
2,14.0,0.49999979166675346,44.0,0.7719298245614035,3,96.63,Bahrain,BOT
2,15.0,0.5416664409723163,45.0,0.7894736842105263,3,96.663,Bahrain,BOT
2,16.0,0.583333090277879,46.0,0.8070175438596491,3,96.297,Bahrain,BOT
2,17.0,0.6249997395834419,47.0,0.8245614035087719,3,96.604,Bahrain,BOT
2,18.0,0.6666663888890046,48.0,0.8421052631578947,3,96.765,Bahrain,BOT
2,19.0,0.7083330381945674,49.0,0.8596491228070176,3,96.91,Bahrain,BOT
